"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"452","RT @G_R_I_M_A: BEES FOR EVERYONE #BreathoftheWild #NintendoSwitch https://t.co/jvAC3c30U3",FALSE,0,NA,2018-05-06 17:20:21,FALSE,NA,"993178669269975042",NA,"<a href=""http://apps.burndive.com/p/sheikahmemories.html"" rel=""nofollow"">BOTW Retweeter</a>","SheikahMemories",1,TRUE,FALSE,NA,NA
"453","BEES FOR EVERYONE #BreathoftheWild #NintendoSwitch https://t.co/jvAC3c30U3",FALSE,1,NA,2018-05-06 17:20:21,FALSE,NA,"993178666115874816",NA,"<a href=""https://www.nintendo.com/countryselector"" rel=""nofollow"">Nintendo Switch Share</a>","G_R_I_M_A",1,FALSE,FALSE,NA,NA
"454","RT @HikerSquidLuis: #BreathoftheWild #NintendoSwitch What is that bokoblin doing https://t.co/vUUG3ODXFI",FALSE,0,NA,2018-05-06 17:17:35,FALSE,NA,"993177972319207426",NA,"<a href=""http://apps.burndive.com/p/sheikahmemories.html"" rel=""nofollow"">BOTW Retweeter</a>","SheikahMemories",1,TRUE,FALSE,NA,NA
"455","#BreathoftheWild #NintendoSwitch What is that bokoblin doing https://t.co/vUUG3ODXFI",FALSE,0,NA,2018-05-06 17:17:34,FALSE,NA,"993177969509126144",NA,"<a href=""https://www.nintendo.com/countryselector"" rel=""nofollow"">Nintendo Switch Share</a>","HikerSquidLuis",1,FALSE,FALSE,NA,NA
"456","RT @G_R_I_M_A: bees are my homies #BreathoftheWild #NintendoSwitch https://t.co/8UJrG00ZDt",FALSE,0,NA,2018-05-06 17:15:45,FALSE,NA,"993177511516192768",NA,"<a href=""http://apps.burndive.com/p/sheikahmemories.html"" rel=""nofollow"">BOTW Retweeter</a>","SheikahMemories",1,TRUE,FALSE,NA,NA
"457","bees are my homies #BreathoftheWild #NintendoSwitch https://t.co/8UJrG00ZDt",FALSE,4,NA,2018-05-06 17:15:44,FALSE,NA,"993177505136656384",NA,"<a href=""https://www.nintendo.com/countryselector"" rel=""nofollow"">Nintendo Switch Share</a>","G_R_I_M_A",1,FALSE,FALSE,NA,NA
"458","RT @Female_Gamer156: Revali you little- #BreathoftheWild #NintendoSwitch https://t.co/ZT5CXc8WEW",FALSE,0,NA,2018-05-06 17:15:28,FALSE,NA,"993177440653533184",NA,"<a href=""http://apps.burndive.com/p/sheikahmemories.html"" rel=""nofollow"">BOTW Retweeter</a>","SheikahMemories",1,TRUE,FALSE,NA,NA
"459","Revali you little- #BreathoftheWild #NintendoSwitch https://t.co/ZT5CXc8WEW",FALSE,4,NA,2018-05-06 17:15:27,FALSE,NA,"993177436798898176",NA,"<a href=""https://www.nintendo.com/countryselector"" rel=""nofollow"">Nintendo Switch Share</a>","Female_Gamer156",1,FALSE,FALSE,NA,NA
"460","RT @aquatic_ambi: honey, i'm hooome~!♡
#BreathoftheWild #NintendoSwitch https://t.co/52C89RhiJE",FALSE,0,NA,2018-05-06 17:14:58,FALSE,NA,"993177314698715136",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CarolPentaCP",302,TRUE,FALSE,NA,NA
"461","RT @Paigniographos: There are a lot of ancient historians in the latest Zelda game. it is basically a vast dig. #archaeogaming #Breathofthe…",FALSE,0,NA,2018-05-06 17:14:44,FALSE,NA,"993177255550636032",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AlmostArch",3,TRUE,FALSE,NA,NA
