"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"925","Here's the first four of some #Splatoon weapons I got awhile back. I'm still greatly enjoying #Splatoon2 and the Sp‚Ä¶ https://t.co/3eRxViGSfV",FALSE,0,NA,2018-05-05 23:13:41,TRUE,NA,"992905197742706694",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NGamerCole",0,FALSE,FALSE,NA,NA
"926","RT @Geo_Exe: [SPLATRUMPET] I love this meme XD
---
@SplatoonJP @SplatoonNews #Splatoon #Nintendo #NintendoSwitch https://t.co/ji1rEkbgX7",FALSE,0,NA,2018-05-05 23:12:34,FALSE,NA,"992904920092291073",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","blameitallonYKW",8736,TRUE,FALSE,NA,NA
"927","Will Splatoon 2 reach over 4 million in sales before 2019? https://t.co/QW9p2YYfGr 
#GamersUnite #gaming‚Ä¶ https://t.co/Z1JmiXB3kj",FALSE,1,NA,2018-05-05 23:09:38,TRUE,NA,"992904182343532544",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GamingHearts1",0,FALSE,FALSE,NA,NA
"928","There's a spltfest this weekend! Yay! #Splatoon2 #NintendoSwitch #Nintendo #Splatfest #Splatoon #Inkling https://t.co/hWwgTrvWgI",FALSE,0,NA,2018-05-05 23:09:01,FALSE,NA,"992904025522622464",NA,"<a href=""https://www.nintendo.com/countryselector"" rel=""nofollow"">Nintendo Switch Share</a>","JulesVanEvil",0,FALSE,FALSE,NA,NA
"929","Callie SFM #splatoon https://t.co/LtTbthnpBV",FALSE,2,NA,2018-05-05 23:07:01,FALSE,NA,"992903520633442305",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PurpleYoshi774",0,FALSE,FALSE,NA,NA
"930","RT @TwiliShady: Ì†ΩÌ≤öKazu and SunÌ†ΩÌ≤ú #Splatoon https://t.co/OqdPkXDnts",FALSE,0,NA,2018-05-05 23:06:42,FALSE,NA,"992903440966799362",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Yume_Fur",23,TRUE,FALSE,NA,NA
"931","RT @WasaWasii: S4 x TMNT Splatfest #splatfest #splatoon #splatoonmanga

I am so done with this Splatfest tbh .__. https://t.co/TCXbB6Pc8g",FALSE,0,NA,2018-05-05 23:05:58,FALSE,NA,"992903257944096768",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sabersmasher",103,TRUE,FALSE,NA,NA
"932","RT @NerdPrinceAlec: Shaded commission for @xGrimHumorx for her and her gf @spookachu 's anniversary tysm for commissioning me and i hope yo‚Ä¶",FALSE,0,NA,2018-05-05 23:01:56,FALSE,NA,"992902242410926081",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TwiliShady",6,TRUE,FALSE,NA,NA
"933","Happy #saturday everyone! What is everyone getting up to today?

Need a group of gamers to #Splatfest with? Join ou‚Ä¶ https://t.co/hjGjnd6wke",FALSE,0,NA,2018-05-05 23:00:00,TRUE,NA,"992901755049361408",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Infendo",0,FALSE,FALSE,NA,NA
"934","RT @Geo_Exe: [SPLATRUMPET] I love this meme XD
---
@SplatoonJP @SplatoonNews #Splatoon #Nintendo #NintendoSwitch https://t.co/ji1rEkbgX7",FALSE,0,NA,2018-05-05 22:55:15,FALSE,NA,"992900562591993857",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","1a2k0i3ko",8736,TRUE,FALSE,NA,NA
"935","RT @NerdPrinceAlec: Shaded commission for @xGrimHumorx for her and her gf @spookachu 's anniversary tysm for commissioning me and i hope yo‚Ä¶",FALSE,0,NA,2018-05-05 22:54:02,FALSE,NA,"992900253744447488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Soda_Slosher",6,TRUE,FALSE,NA,NA
"936","It‚Äôs a Donkey Kong kind of a weekend. Also #Splatfest weekend for #Splatoon2!
.
.
.
.
#splatoon #nintendoswitch‚Ä¶ https://t.co/gLOwk6cmI5",FALSE,0,NA,2018-05-05 22:53:53,TRUE,NA,"992900215702253569",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","juuree_",0,FALSE,FALSE,NA,NA
"937","RT @TheStarfishface: Sweet kicks, squid kid.

#cutiesaturday #splatoon https://t.co/3N0bWW9RQC",FALSE,0,NA,2018-05-05 22:53:44,FALSE,NA,"992900179761053696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Cynical2DD",19,TRUE,FALSE,NA,NA
"938","Shaded commission for @xGrimHumorx for her and her gf @spookachu 's anniversary tysm for commissioning me and i hop‚Ä¶ https://t.co/MXsnDGBOmu",FALSE,19,NA,2018-05-05 22:52:03,TRUE,NA,"992899756795056128",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NerdPrinceAlec",6,FALSE,FALSE,NA,NA
"939","RT @WasaWasii: S4 x TMNT Splatfest #splatfest #splatoon #splatoonmanga

I am so done with this Splatfest tbh .__. https://t.co/TCXbB6Pc8g",FALSE,0,NA,2018-05-05 22:43:13,FALSE,NA,"992897531343507459",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","redpandabobana",103,TRUE,FALSE,NA,NA
"940","RT @Geo_Exe: [SPLATRUMPET] I love this meme XD
---
@SplatoonJP @SplatoonNews #Splatoon #Nintendo #NintendoSwitch https://t.co/ji1rEkbgX7",FALSE,0,NA,2018-05-05 22:42:47,FALSE,NA,"992897424644505606",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hiccupasterisk",8736,TRUE,FALSE,NA,NA
"941","RT @Geo_Exe: [SPLATRUMPET] I love this meme XD
---
@SplatoonJP @SplatoonNews #Splatoon #Nintendo #NintendoSwitch https://t.co/ji1rEkbgX7",FALSE,0,NA,2018-05-05 22:42:12,FALSE,NA,"992897275012767744",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Kahnettan",8736,TRUE,FALSE,NA,NA
